year,position,player,sum_of_strokes,round_number,hole_number
2019,NA,"FRASER, Marcus",4,2,2
2019,NA,"FURYK, Jim",5,1,2
2019,NA,"FURYK, Jim",4,2,2
2019,NA,"FURYK, Jim",4,3,2
2019,NA,"FURYK, Jim",5,4,2
2019,NA,"GAGNE, Luis",4,1,2
2019,NA,"GAGNE, Luis",4,2,2
2019,NA,"GARCIA, Sergio",5,1,2
2019,NA,"GARCIA, Sergio",4,2,2
2019,NA,"GARCIA, Sergio",4,3,2
2019,NA,"GARCIA, Sergio",3,4,2
2019,NA,"GLOVER, Lucas",4,1,2
2019,NA,"GLOVER, Lucas",4,2,2
2019,NA,"GRACE, Branden",4,1,2
2019,NA,"GRACE, Branden",4,2,2
2019,NA,"GRIBBLE, Cody",4,1,2
2019,NA,"GRIBBLE, Cody",5,2,2
2019,NA,"GRILLO, Emiliano",4,1,2
2019,NA,"GRILLO, Emiliano",5,2,2
2019,NA,"GRILLO, Emiliano",4,3,2
2019,NA,"GRILLO, Emiliano",5,4,2
2019,NA,"GUTHRIE, Luke",4,1,2
2019,NA,"GUTHRIE, Luke",6,2,2
2019,NA,"HADLEY, Chesson",4,1,2
2019,NA,"HADLEY, Chesson",4,2,2
2019,NA,"HADLEY, Chesson",4,3,2
2019,NA,"HADLEY, Chesson",5,4,2
2019,NA,"HAGESTAD, Stewart (a)",4,1,2
2019,NA,"HAGESTAD, Stewart (a)",4,2,2
2019,NA,"HALVORSEN, Andreas",5,1,2
2019,NA,"HALVORSEN, Andreas",5,2,2
2019,NA,"HARDING, Justin",4,1,2
2019,NA,"HARDING, Justin",5,2,2
2019,NA,"HARDY, Nick",3,1,2
2019,NA,"HARDY, Nick",4,2,2
2019,NA,"HATTON, Tyrrell",4,1,2
2019,NA,"HATTON, Tyrrell",5,2,2
2019,NA,"HATTON, Tyrrell",4,3,2
2019,NA,"HATTON, Tyrrell",5,4,2
2019,NA,"HILLIER, Daniel (a)",5,1,2
2019,NA,"HILLIER, Daniel (a)",3,2,2
2019,NA,"HOGE, Tom",4,1,2
2019,NA,"HOGE, Tom",4,2,2
2019,NA,"HOGE, Tom",5,3,2
2019,NA,"HOGE, Tom",4,4,2
2019,NA,"HOLMES, J.B.",5,1,2
2019,NA,"HOLMES, J.B.",4,2,2
2019,NA,"HORIKAWA, Mikumu",5,1,2
2019,NA,"HORIKAWA, Mikumu",5,2,2
2019,NA,"HORSCHEL, Billy",5,1,2
2019,NA,"HORSCHEL, Billy",4,2,2
2019,NA,"HORSCHEL, Billy",5,3,2
2019,NA,"HORSCHEL, Billy",3,4,2
2019,NA,"HORSFIELD, Sam",6,1,2
2019,NA,"HORSFIELD, Sam",4,2,2
2019,NA,"HOVLAND, Viktor",3,1,2
2019,NA,"HOVLAND, Viktor",4,2,2
2019,NA,"HOVLAND, Viktor",4,3,2
2019,NA,"HOVLAND, Viktor",4,4,2
2019,NA,"HOWELL III,",4,1,2
2019,NA,"HOWELL III,",5,2,2
2019,NA,"HOWELL III,",3,3,2
2019,NA,"HOWELL III,",5,4,2
2019,NA,"HURLEY III,",4,1,2
2019,NA,"HURLEY III,",4,2,2
2019,NA,"HURLEY III,",5,3,2
2019,NA,"HURLEY III,",5,4,2
2019,NA,"ICHIHARA, Kodai",5,1,2
2019,NA,"ICHIHARA, Kodai",2,2,2
2019,NA,"IMAHIRA, Shugo",4,1,2
2019,NA,"IMAHIRA, Shugo",5,2,2
2019,NA,"JOHNSON, Dustin",5,1,2
2019,NA,"JOHNSON, Dustin",4,2,2
2019,NA,"JOHNSON, Dustin",4,3,2
2019,NA,"JOHNSON, Dustin",5,4,2
2019,NA,"JOHNSON, Zach",4,1,2
2019,NA,"JOHNSON, Zach",4,2,2
2019,NA,"JOHNSON, Zach",4,3,2
2019,NA,"JOHNSON, Zach",4,4,2
2019,NA,"JONES, Matt",6,1,2
2019,NA,"JONES, Matt",4,2,2
2019,NA,"KAYMER, Martin",5,1,2
2019,NA,"KAYMER, Martin",5,2,2
2019,NA,"KAYMER, Martin",4,3,2
2019,NA,"KAYMER, Martin",3,4,2
2019,NA,"KIM, Chan",5,1,2
2019,NA,"KIM, Chan",5,2,2
2019,NA,"KIM, Si Woo",7,1,2
2019,NA,"KIM, Si Woo",5,2,2
2019,NA,"KINHULT, Marcus",5,1,2
2019,NA,"KINHULT, Marcus",3,2,2
2019,NA,"KINHULT, Marcus",3,3,2
2019,NA,"KINHULT, Marcus",4,4,2
2019,NA,"KISNER, Kevin",3,1,2
2019,NA,"KISNER, Kevin",4,2,2
2019,NA,"KISNER, Kevin",5,3,2
2019,NA,"KISNER, Kevin",5,4,2
2019,NA,"KIZZIRE, Patton",5,1,2
2019,NA,"KIZZIRE, Patton",5,2,2
2019,NA,"KOEPKA, Brooks",4,1,2
2019,NA,"KOEPKA, Brooks",4,2,2
2019,NA,"KOEPKA, Brooks",4,3,2
2019,NA,"KOEPKA, Brooks",4,4,2
2019,NA,"KUCHAR, Matt",4,1,2
2019,NA,"KUCHAR, Matt",4,2,2
2019,NA,"KUCHAR, Matt",4,3,2
2019,NA,"KUCHAR, Matt",5,4,2
2019,NA,"LAHIRI, Anirban",4,1,2
2019,NA,"LAHIRI, Anirban",6,2,2
2019,NA,"LASHLEY, Nate",3,1,2
2019,NA,"LASHLEY, Nate",5,2,2
2019,NA,"LASHLEY, Nate",4,3,2
2019,NA,"LASHLEY, Nate",4,4,2
2019,NA,"LEE, K.H.",5,1,2
2019,NA,"LEE, K.H.",5,2,2
2019,NA,"LEE, Richard",5,1,2
2019,NA,"LEE, Richard",6,2,2
2019,NA,"LEISHMAN, Marc",4,1,2
2019,NA,"LEISHMAN, Marc",4,2,2
2019,NA,"LEISHMAN, Marc",5,3,2
2019,NA,"LEISHMAN, Marc",4,4,2
2019,NA,"LI, Haotong",4,1,2
2019,NA,"LI, Haotong",3,2,2
2019,NA,"LI, Haotong",5,3,2
2019,NA,"LI, Haotong",5,4,2
2019,NA,"LIST, Luke",5,1,2
2019,NA,"LIST, Luke",3,2,2
2019,NA,"LOWRY, Shane",5,1,2
2019,NA,"LOWRY, Shane",5,2,2
2019,NA,"LOWRY, Shane",4,3,2
2019,NA,"LOWRY, Shane",4,4,2
2019,NA,"MATSUYAMA, Hideki",4,1,2
2019,NA,"MATSUYAMA, Hideki",5,2,2
2019,NA,"MATSUYAMA, Hideki",4,3,2
2019,NA,"MATSUYAMA, Hideki",4,4,2
2019,NA,"MCDANIEL, Chip",5,1,2
2019,NA,"MCDANIEL, Chip",3,2,2
2019,NA,"MCDANIEL, Chip",5,3,2
2019,NA,"MCDANIEL, Chip",5,4,2
2019,NA,"MCDOWELL, Graeme",4,1,2
2019,NA,"MCDOWELL, Graeme",5,2,2
2019,NA,"MCDOWELL, Graeme",4,3,2
2019,NA,"MCDOWELL, Graeme",4,4,2
2019,NA,"MCILROY, Rory",3,1,2
2019,NA,"MCILROY, Rory",4,2,2
2019,NA,"MCILROY, Rory",4,3,2
2019,NA,"MCILROY, Rory",6,4,2
2019,NA,"MICKELSON, Phil",4,1,2
2019,NA,"MICKELSON, Phil",3,2,2
2019,NA,"MICKELSON, Phil",4,3,2
2019,NA,"MICKELSON, Phil",4,4,2
2019,NA,"MITCHELL, Keith",6,1,2
2019,NA,"MITCHELL, Keith",5,2,2
2019,NA,"MOLINARI, Francesco",3,1,2
2019,NA,"MOLINARI, Francesco",4,2,2
2019,NA,"MOLINARI, Francesco",4,3,2
2019,NA,"MOLINARI, Francesco",4,4,2
2019,NA,"MORIKAWA, Collin",3,1,2
2019,NA,"MORIKAWA, Collin",4,2,2
2019,NA,"MORIKAWA, Collin",5,3,2
2019,NA,"MORIKAWA, Collin",5,4,2
2019,NA,"NA, Kevin",4,1,2
2019,NA,"NA, Kevin",7,2,2
2019,NA,"NAUMEC, Matthew",5,1,2
2019,NA,"NAUMEC, Matthew",5,2,2
2019,NA,"NOREN, Alex",4,1,2
2019,NA,"NOREN, Alex",4,2,2
2019,NA,"NORTON, Noah (a)",5,1,2
2019,NA,"NORTON, Noah (a)",3,2,2
2019,NA,"O'CONNELL, Kevin (a)",4,1,2
2019,NA,"O'CONNELL, Kevin (a)",3,2,2
2019,NA,"OLESEN, Thorbjorn",5,1,2
2019,NA,"OLESEN, Thorbjorn",5,2,2
2019,NA,"OOSTHUIZEN, Louis",4,1,2
2019,NA,"OOSTHUIZEN, Louis",4,2,2
2019,NA,"OOSTHUIZEN, Louis",4,3,2
2019,NA,"OOSTHUIZEN, Louis",4,4,2
2019,NA,"OPPENHEIM, Rob",5,1,2
2019,NA,"OPPENHEIM, Rob",4,2,2
2019,NA,"ORTIZ, Carlos",4,1,2
2019,NA,"ORTIZ, Carlos",4,2,2
2019,NA,"ORTIZ, Carlos",4,3,2
2019,NA,"ORTIZ, Carlos",6,4,2
2019,NA,"PAN, C.T.",5,1,2
2019,NA,"PAN, C.T.",4,2,2
2019,NA,"PARATORE, Renato",5,1,2
2019,NA,"PARATORE, Renato",4,2,2
2019,NA,"PARZIALE, Matt (a)",5,1,2
2019,NA,"PARZIALE, Matt (a)",4,2,2
2019,NA,"PAVON, Matthieu",5,1,2
2019,NA,"PAVON, Matthieu",4,2,2
2019,NA,"PEREIRA, Guillermo",4,1,2
2019,NA,"PEREIRA, Guillermo",4,2,2
2019,NA,"PIERCY, Scott",3,1,2
2019,NA,"PIERCY, Scott",5,2,2
2019,NA,"PIERCY, Scott",4,3,2
2019,NA,"PIERCY, Scott",4,4,2
2019,NA,"PIETERS, Thomas",4,1,2
2019,NA,"PIETERS, Thomas",3,2,2
2019,NA,"POPE, Andy",3,1,2
2019,NA,"POPE, Andy",4,2,2
2019,NA,"POPE, Andy",3,3,2
2019,NA,"POPE, Andy",5,4,2
2019,NA,"POULTER, Ian",4,1,2
2019,NA,"POULTER, Ian",4,2,2
2019,NA,"PRUGH, Alex",4,1,2
2019,NA,"PRUGH, Alex",4,2,2
2019,NA,"PRUGH, Alex",4,3,2
2019,NA,"PRUGH, Alex",5,4,2
2019,NA,"PUTNAM, Andrew",4,1,2
2019,NA,"PUTNAM, Andrew",5,2,2
2019,NA,"PUTNAM, Andrew",4,3,2
2019,NA,"PUTNAM, Andrew",4,4,2
2019,NA,"RAHM, Jon",4,1,2
2019,NA,"RAHM, Jon",4,2,2
2019,NA,"RAHM, Jon",5,3,2
2019,NA,"RAHM, Jon",5,4,2
2019,NA,"REAVIE, Chez",4,1,2
2019,NA,"REAVIE, Chez",5,2,2
2019,NA,"REAVIE, Chez",4,3,2
2019,NA,"REAVIE, Chez",5,4,2
2019,NA,"REBULA, Jovan (a)",4,1,2
2019,NA,"REBULA, Jovan (a)",5,2,2
2019,NA,"REED, Patrick",4,1,2
2019,NA,"REED, Patrick",4,2,2
2019,NA,"REED, Patrick",4,3,2
2019,NA,"REED, Patrick",3,4,2
2019,NA,"ROSE, Justin",4,1,2
2019,NA,"ROSE, Justin",3,2,2
2019,NA,"ROSE, Justin",4,3,2
2019,NA,"ROSE, Justin",5,4,2
2019,NA,"SABBATINI, Rory",4,1,2
2019,NA,"SABBATINI, Rory",5,2,2
2019,NA,"SABBATINI, Rory",5,3,2
2019,NA,"SABBATINI, Rory",4,4,2
2019,NA,"SAUNDERS, Sam",4,1,2
2019,NA,"SAUNDERS, Sam",5,2,2
2019,NA,"SCHAUFFELE, Xander",5,1,2
2019,NA,"SCHAUFFELE, Xander",4,2,2
2019,NA,"SCHAUFFELE, Xander",5,3,2
2019,NA,"SCHAUFFELE, Xander",4,4,2
2019,NA,"SCHEFFLER, Scottie",5,1,2
2019,NA,"SCHEFFLER, Scottie",3,2,2
2019,NA,"SCHNIEDERJANS, Ollie",4,1,2
2019,NA,"SCHNIEDERJANS, Ollie",4,2,2
2019,NA,"SCOTT, Adam",4,1,2
2019,NA,"SCOTT, Adam",5,2,2
2019,NA,"SCOTT, Adam",5,3,2
2019,NA,"SCOTT, Adam",4,4,2
2019,NA,"SHIEH, Hayden",4,1,2
2019,NA,"SHIEH, Hayden",5,2,2
2019,NA,"SIMPSON, Webb",5,1,2
2019,NA,"SIMPSON, Webb",4,2,2
2019,NA,"SIMPSON, Webb",5,3,2
2019,NA,"SIMPSON, Webb",4,4,2
2019,NA,"SLATTERY, Lee",4,1,2
2019,NA,"SLATTERY, Lee",5,2,2
2019,NA,"SMITH, Cameron",5,1,2
2019,NA,"SMITH, Cameron",3,2,2
2019,NA,"SMITH, Cameron",5,3,2
2019,NA,"SMITH, Cameron",4,4,2
2019,NA,"SNEDEKER, Brandt",5,1,2
2019,NA,"SNEDEKER, Brandt",4,2,2
2019,NA,"SNEDEKER, Brandt",4,3,2
2019,NA,"SNEDEKER, Brandt",5,4,2
2019,NA,"SORDET, Clement",4,1,2
2019,NA,"SORDET, Clement",4,2,2
2019,NA,"SORDET, Clement",4,3,2
2019,NA,"SORDET, Clement",5,4,2
2019,NA,"SPIETH, Jordan",3,1,2
2019,NA,"SPIETH, Jordan",5,2,2
2019,NA,"SPIETH, Jordan",4,3,2
2019,NA,"SPIETH, Jordan",4,4,2
2019,NA,"STANLEY, Kyle",4,1,2
2019,NA,"STANLEY, Kyle",4,2,2
2019,NA,"STANLEY, Kyle",4,3,2
2019,NA,"STANLEY, Kyle",3,4,2
2019,NA,"STENSON, Henrik",5,1,2
2019,NA,"STENSON, Henrik",5,2,2
2019,NA,"STENSON, Henrik",5,3,2
2019,NA,"STENSON, Henrik",5,4,2
2019,NA,"STRAKA, Sepp",3,1,2
2019,NA,"STRAKA, Sepp",4,2,2
2019,NA,"STRAKA, Sepp",5,3,2
2019,NA,"STRAKA, Sepp",5,4,2
2019,NA,"STUARD, Brian",4,1,2
2019,NA,"STUARD, Brian",4,2,2
2019,NA,"STUARD, Brian",4,3,2
2019,NA,"STUARD, Brian",4,4,2
2019,NA,"SULLIVAN, Ryan",3,1,2
2019,NA,"SULLIVAN, Ryan",4,2,2
2019,NA,"TARREN, Callum",5,1,2
2019,NA,"TARREN, Callum",5,2,2
2019,NA,"TAYLOR, Nick",5,1,2
2019,NA,"TAYLOR, Nick",4,2,2
2019,NA,"TAYLOR, Nick",4,3,2
2019,NA,"TAYLOR, Nick",5,4,2
2019,NA,"THOMAS, Justin",4,1,2
2019,NA,"THOMAS, Justin",4,2,2
2019,NA,"THORBJORNSEN, Michael",4,1,2
2019,NA,"THORBJORNSEN, Michael",4,2,2
2019,NA,"THORBJORNSEN, Michael",4,3,2
2019,NA,"THORBJORNSEN, Michael",5,4,2
2019,NA,"TIBBITS, Spencer (a)",4,1,2
2019,NA,"TIBBITS, Spencer (a)",5,2,2
2019,NA,"TODD, Brendon",4,1,2
2019,NA,"TODD, Brendon",6,2,2
2019,NA,"TOMS, David",4,1,2
2019,NA,"TOMS, David",4,2,2
2019,NA,"VAN ROOYEN,",4,1,2
2019,NA,"VAN ROOYEN,",5,2,2
2019,NA,"VAN ROOYEN,",4,3,2
2019,NA,"VAN ROOYEN,",5,4,2
2019,NA,"VEGAS, Jhonattan",4,1,2
2019,NA,"VEGAS, Jhonattan",4,2,2
2019,NA,"WALKER, Jimmy",3,1,2
2019,NA,"WALKER, Jimmy",3,2,2
2019,NA,"WALLACE, Matt",5,1,2
2019,NA,"WALLACE, Matt",5,2,2
2019,NA,"WALLACE, Matt",5,3,2
2019,NA,"WALLACE, Matt",5,4,2
2019,NA,"WALTERS, Justin",4,1,2
2019,NA,"WALTERS, Justin",5,2,2
2019,NA,"WALTERS, Justin",4,3,2
2019,NA,"WALTERS, Justin",4,4,2
2019,NA,"WATSON, Bubba",5,1,2
2019,NA,"WATSON, Bubba",5,2,2
2019,NA,"WEIR, Mike",5,1,2
2019,NA,"WEIR, Mike",4,2,2
2019,NA,"WIESBERGER, Bernd",4,1,2
2019,NA,"WIESBERGER, Bernd",5,2,2
2019,NA,"WIESBERGER, Bernd",5,3,2
2019,NA,"WIESBERGER, Bernd",4,4,2
2019,NA,"WILLETT, Danny",4,1,2
2019,NA,"WILLETT, Danny",4,2,2
2019,NA,"WILLETT, Danny",4,3,2
2019,NA,"WILLETT, Danny",4,4,2
2019,NA,"WISE, Aaron",4,1,2
2019,NA,"WISE, Aaron",5,2,2
2019,NA,"WISE, Aaron",5,3,2
2019,NA,"WISE, Aaron",3,4,2
2019,NA,"WOODLAND, Gary",4,1,2
2019,NA,"WOODLAND, Gary",4,2,2
2019,NA,"WOODLAND, Gary",4,3,2
2019,NA,"WOODLAND, Gary",3,4,2
2019,NA,"WOODS, Tiger",4,1,2
2019,NA,"WOODS, Tiger",4,2,2
2019,NA,"WOODS, Tiger",4,3,2
2019,NA,"WOODS, Tiger",5,4,2
2019,NA,"WU, Brandon",4,1,2
2019,NA,"WU, Brandon",6,2,2
2019,NA,"WU, Brandon",4,3,2
2019,NA,"WU, Brandon",5,4,2
2019,NA,"YOUNG, Cameron (a)",6,1,2
2019,NA,"YOUNG, Cameron (a)",4,2,2
2019,NA,"YU, Kevin (a)",6,1,2
2019,NA,"YU, Kevin (a)",4,2,2
2019,NA,"AN, Byeong",4,1,3
2019,NA,"AN, Byeong",4,2,3
2019,NA,"AN, Byeong",4,3,3
2019,NA,"AN, Byeong",4,4,3
2019,NA,"ANCER, Abraham",4,1,3
2019,NA,"ANCER, Abraham",3,2,3
2019,NA,"ANCER, Abraham",3,3,3
2019,NA,"ANCER, Abraham",5,4,3
2019,NA,"APHIBARNRAT, Kiradech",4,1,3
2019,NA,"APHIBARNRAT, Kiradech",4,2,3
2019,NA,"ARENDELL, Connor",4,1,3
2019,NA,"ARENDELL, Connor",4,2,3
2019,NA,"ARNAUS, Adri",4,1,3
2019,NA,"ARNAUS, Adri",4,2,3
2019,NA,"ARNAUS, Adri",3,3,3
2019,NA,"ARNAUS, Adri",5,4,3
2019,NA,"BADDELEY, Aaron",5,1,3
2019,NA,"BADDELEY, Aaron",3,2,3
2019,NA,"BERGER, Daniel",4,1,3
2019,NA,"BERGER, Daniel",5,2,3
2019,NA,"BERGER, Daniel",4,3,3
2019,NA,"BERGER, Daniel",4,4,3
2019,NA,"BJERREGAARD, Lucas",4,1,3
2019,NA,"BJERREGAARD, Lucas",4,2,3
2019,NA,"BLAIR, Zac",5,1,3
2019,NA,"BLAIR, Zac",5,2,3
2019,NA,"BLING, Devon (a)",4,1,3
2019,NA,"BLING, Devon (a)",4,2,3
2019,NA,"BRADLEY, Keegan",4,1,3
2019,NA,"BRADLEY, Keegan",4,2,3
2019,NA,"BRAMLETT, Joseph",4,1,3
2019,NA,"BRAMLETT, Joseph",4,2,3
2019,NA,"BREMNER, Merrick",4,1,3
2019,NA,"BREMNER, Merrick",4,2,3
2019,NA,"BURMESTER, Dean",5,1,3
2019,NA,"BURMESTER, Dean",4,2,3
2019,NA,"CABRERA BELLO,",6,1,3
2019,NA,"CABRERA BELLO,",4,2,3
2019,NA,"CABRERA BELLO,",5,3,3
2019,NA,"CABRERA BELLO,",3,4,3
2019,NA,"CANTLAY, Patrick",4,1,3
2019,NA,"CANTLAY, Patrick",3,2,3
2019,NA,"CANTLAY, Patrick",5,3,3
2019,NA,"CANTLAY, Patrick",3,4,3
2019,NA,"CASEY, Paul",4,1,3
2019,NA,"CASEY, Paul",4,2,3
2019,NA,"CASEY, Paul",5,3,3
2019,NA,"CASEY, Paul",4,4,3
2019,NA,"CASTRO, Roberto",4,1,3
2019,NA,"CASTRO, Roberto",4,2,3
2019,NA,"DAHMEN, Joel",5,1,3
2019,NA,"DAHMEN, Joel",4,2,3
2019,NA,"DANIELSON, Charlie",4,1,3
2019,NA,"DANIELSON, Charlie",3,2,3
2019,NA,"DANIELSON, Charlie",4,3,3
2019,NA,"DANIELSON, Charlie",5,4,3
2019,NA,"DAVIS, Brian",3,1,3
2019,NA,"DAVIS, Brian",5,2,3
2019,NA,"DAY, Jason",4,1,3
2019,NA,"DAY, Jason",4,2,3
2019,NA,"DAY, Jason",4,3,3
2019,NA,"DAY, Jason",3,4,3
2019,NA,"DECHAMBEAU, Bryson",4,1,3
2019,NA,"DECHAMBEAU, Bryson",4,2,3
2019,NA,"DECHAMBEAU, Bryson",4,3,3
2019,NA,"DECHAMBEAU, Bryson",5,4,3
2019,NA,"DIETRICH, Eric",5,1,3
2019,NA,"DIETRICH, Eric",5,2,3
2019,NA,"DONALD, Luke",3,1,3
2019,NA,"DONALD, Luke",4,2,3
2019,NA,"DONALD, Luke",4,3,3
2019,NA,"DONALD, Luke",4,4,3
2019,NA,"DREWITT, Brett",4,1,3
2019,NA,"DREWITT, Brett",3,2,3
2019,NA,"DUFNER, Jason",4,1,3
2019,NA,"DUFNER, Jason",4,2,3
2019,NA,"DUFNER, Jason",3,3,3
2019,NA,"DUFNER, Jason",3,4,3
2019,NA,"EATON, Chandler",4,1,3
2019,NA,"EATON, Chandler",4,2,3
2019,NA,"EATON, Chandler",4,3,3
2019,NA,"EATON, Chandler",4,4,3
2019,NA,"ECKROAT, Austin (a)",4,1,3
2019,NA,"ECKROAT, Austin (a)",3,2,3
2019,NA,"ELS, Ernie",5,1,3
2019,NA,"ELS, Ernie",5,2,3
2019,NA,"ENGLISH, Harris",4,1,3
2019,NA,"ENGLISH, Harris",4,2,3
2019,NA,"ENGLISH, Harris",4,3,3
2019,NA,"ENGLISH, Harris",3,4,3
2019,NA,"ENOCH, Rhys",4,1,3
2019,NA,"ENOCH, Rhys",4,2,3
2019,NA,"ENOCH, Rhys",5,3,3
2019,NA,"ENOCH, Rhys",5,4,3
2019,NA,"ETULAIN, Julian",5,1,3
2019,NA,"ETULAIN, Julian",3,2,3
2019,NA,"FINAU, Tony",4,1,3
2019,NA,"FINAU, Tony",4,2,3
2019,NA,"FITZPATRICK, Matt",4,1,3
2019,NA,"FITZPATRICK, Matt",5,2,3
2019,NA,"FITZPATRICK, Matt",4,3,3
2019,NA,"FITZPATRICK, Matt",4,4,3
2019,NA,"FLEETWOOD, Tommy",4,1,3
2019,NA,"FLEETWOOD, Tommy",4,2,3
2019,NA,"FLEETWOOD, Tommy",6,3,3
2019,NA,"FLEETWOOD, Tommy",4,4,3
2019,NA,"FOWLER, Rickie",4,1,3
2019,NA,"FOWLER, Rickie",3,2,3
2019,NA,"FOWLER, Rickie",3,3,3
2019,NA,"FOWLER, Rickie",4,4,3
2019,NA,"FOX, Ryan",5,1,3
2019,NA,"FOX, Ryan",4,2,3
2019,NA,"FRASER, Marcus",5,1,3
2019,NA,"FRASER, Marcus",3,2,3
2019,NA,"FURYK, Jim",5,1,3
2019,NA,"FURYK, Jim",3,2,3
2019,NA,"FURYK, Jim",4,3,3
2019,NA,"FURYK, Jim",4,4,3
2019,NA,"GAGNE, Luis",5,1,3
2019,NA,"GAGNE, Luis",5,2,3
2019,NA,"GARCIA, Sergio",4,1,3
2019,NA,"GARCIA, Sergio",4,2,3
2019,NA,"GARCIA, Sergio",4,3,3
2019,NA,"GARCIA, Sergio",4,4,3
2019,NA,"GLOVER, Lucas",4,1,3
2019,NA,"GLOVER, Lucas",3,2,3
2019,NA,"GRACE, Branden",4,1,3
2019,NA,"GRACE, Branden",4,2,3
2019,NA,"GRIBBLE, Cody",5,1,3
2019,NA,"GRIBBLE, Cody",4,2,3
2019,NA,"GRILLO, Emiliano",4,1,3
2019,NA,"GRILLO, Emiliano",4,2,3
2019,NA,"GRILLO, Emiliano",5,3,3
2019,NA,"GRILLO, Emiliano",4,4,3
2019,NA,"GUTHRIE, Luke",5,1,3
2019,NA,"GUTHRIE, Luke",4,2,3
2019,NA,"HADLEY, Chesson",4,1,3
2019,NA,"HADLEY, Chesson",5,2,3
2019,NA,"HADLEY, Chesson",4,3,3
2019,NA,"HADLEY, Chesson",4,4,3
2019,NA,"HAGESTAD, Stewart (a)",4,1,3
2019,NA,"HAGESTAD, Stewart (a)",3,2,3
2019,NA,"HALVORSEN, Andreas",4,1,3
2019,NA,"HALVORSEN, Andreas",3,2,3
2019,NA,"HARDING, Justin",4,1,3
2019,NA,"HARDING, Justin",4,2,3
2019,NA,"HARDY, Nick",4,1,3
2019,NA,"HARDY, Nick",5,2,3
2019,NA,"HATTON, Tyrrell",4,1,3
2019,NA,"HATTON, Tyrrell",4,2,3
2019,NA,"HATTON, Tyrrell",3,3,3
2019,NA,"HATTON, Tyrrell",4,4,3
2019,NA,"HILLIER, Daniel (a)",3,1,3
2019,NA,"HILLIER, Daniel (a)",5,2,3
2019,NA,"HOGE, Tom",3,1,3
2019,NA,"HOGE, Tom",4,2,3
2019,NA,"HOGE, Tom",4,3,3
2019,NA,"HOGE, Tom",4,4,3
2019,NA,"HOLMES, J.B.",4,1,3
2019,NA,"HOLMES, J.B.",5,2,3
2019,NA,"HORIKAWA, Mikumu",4,1,3
2019,NA,"HORIKAWA, Mikumu",4,2,3
2019,NA,"HORSCHEL, Billy",4,1,3
2019,NA,"HORSCHEL, Billy",4,2,3
2019,NA,"HORSCHEL, Billy",4,3,3
2019,NA,"HORSCHEL, Billy",4,4,3
2019,NA,"HORSFIELD, Sam",4,1,3
2019,NA,"HORSFIELD, Sam",4,2,3
2019,NA,"HOVLAND, Viktor",3,1,3
2019,NA,"HOVLAND, Viktor",4,2,3
2019,NA,"HOVLAND, Viktor",3,3,3
2019,NA,"HOVLAND, Viktor",3,4,3
2019,NA,"HOWELL III,",4,1,3
2019,NA,"HOWELL III,",3,2,3
2019,NA,"HOWELL III,",4,3,3
2019,NA,"HOWELL III,",4,4,3
2019,NA,"HURLEY III,",5,1,3
2019,NA,"HURLEY III,",4,2,3
2019,NA,"HURLEY III,",5,3,3
2019,NA,"HURLEY III,",4,4,3
2019,NA,"ICHIHARA, Kodai",3,1,3
2019,NA,"ICHIHARA, Kodai",3,2,3
2019,NA,"IMAHIRA, Shugo",4,1,3
2019,NA,"IMAHIRA, Shugo",4,2,3
2019,NA,"JOHNSON, Dustin",5,1,3
2019,NA,"JOHNSON, Dustin",5,2,3
2019,NA,"JOHNSON, Dustin",3,3,3
2019,NA,"JOHNSON, Dustin",4,4,3
2019,NA,"JOHNSON, Zach",4,1,3
2019,NA,"JOHNSON, Zach",3,2,3
2019,NA,"JOHNSON, Zach",5,3,3
2019,NA,"JOHNSON, Zach",4,4,3
2019,NA,"JONES, Matt",3,1,3
2019,NA,"JONES, Matt",5,2,3
2019,NA,"KAYMER, Martin",4,1,3
2019,NA,"KAYMER, Martin",5,2,3
2019,NA,"KAYMER, Martin",4,3,3
2019,NA,"KAYMER, Martin",4,4,3
2019,NA,"KIM, Chan",4,1,3
2019,NA,"KIM, Chan",4,2,3
2019,NA,"KIM, Si Woo",4,1,3
2019,NA,"KIM, Si Woo",4,2,3
2019,NA,"KINHULT, Marcus",5,1,3
2019,NA,"KINHULT, Marcus",4,2,3
2019,NA,"KINHULT, Marcus",5,3,3
2019,NA,"KINHULT, Marcus",3,4,3
2019,NA,"KISNER, Kevin",4,1,3
2019,NA,"KISNER, Kevin",3,2,3
2019,NA,"KISNER, Kevin",6,3,3
2019,NA,"KISNER, Kevin",4,4,3
2019,NA,"KIZZIRE, Patton",5,1,3
2019,NA,"KIZZIRE, Patton",4,2,3
2019,NA,"KOEPKA, Brooks",3,1,3
2019,NA,"KOEPKA, Brooks",4,2,3
2019,NA,"KOEPKA, Brooks",4,3,3
2019,NA,"KOEPKA, Brooks",3,4,3
2019,NA,"KUCHAR, Matt",4,1,3
2019,NA,"KUCHAR, Matt",4,2,3
2019,NA,"KUCHAR, Matt",4,3,3
2019,NA,"KUCHAR, Matt",4,4,3
2019,NA,"LAHIRI, Anirban",4,1,3
2019,NA,"LAHIRI, Anirban",4,2,3
2019,NA,"LASHLEY, Nate",3,1,3
2019,NA,"LASHLEY, Nate",4,2,3
2019,NA,"LASHLEY, Nate",4,3,3
2019,NA,"LASHLEY, Nate",4,4,3
2019,NA,"LEE, K.H.",4,1,3
